ReducedPer,ReducedCases,EfficientPer,EfficientCases
2.617451500832746092e+01,1.700000000000000000e+01,3.447038332894290136e+01,3.000000000000000000e+01
3.717128914286402619e+01,1.500000000000000000e+01,3.782330484373752633e+00,4.300000000000000000e+01
5.484252782555709693e+00,4.100000000000000000e+01,3.745647227531234691e+00,4.300000000000000000e+01
4.039816859234115753e+01,1.600000000000000000e+01,2.803623903887957169e+01,4.300000000000000000e+01
3.239055552536158444e+01,1.600000000000000000e+01,4.334478688706848715e+01,2.800000000000000000e+01
1.791147560721162435e+00,3.200000000000000000e+01,3.425217778297495386e+01,5.300000000000000000e+01
4.927367186936572097e+01,8.000000000000000000e+00,3.471000880365888719e+01,3.900000000000000000e+01
3.353588942226635083e+01,2.000000000000000000e+01,1.351258871222160707e+00,4.100000000000000000e+01
3.349173835406060729e+00,2.200000000000000000e+01,3.380268047356818073e+01,4.900000000000000000e+01
3.956654226480811332e+01,7.000000000000000000e+00,1.045436912632138338e+01,3.600000000000000000e+01
6.965570771567897168e+00,2.800000000000000000e+01,3.300105838078394527e+01,3.900000000000000000e+01
4.548044510392990247e+01,7.000000000000000000e+00,6.004232322804270439e+00,2.700000000000000000e+01
7.601309944193834767e+00,2.500000000000000000e+01,3.397106824022957028e+01,4.200000000000000000e+01
2.466637228263037684e+01,2.700000000000000000e+01,1.359098074996765249e+01,4.100000000000000000e+01
5.074415237489193764e+00,3.400000000000000000e+01,1.314334210033467620e+01,3.700000000000000000e+01
5.378273162640856420e+00,2.500000000000000000e+01,1.899095573430702544e+01,4.300000000000000000e+01
4.285082126583781559e+01,1.200000000000000000e+01,4.565889088250774108e+00,3.100000000000000000e+01
9.073961493022075331e+00,2.800000000000000000e+01,1.864598693289278941e+01,3.600000000000000000e+01
1.316930343514211010e+00,3.000000000000000000e+01,7.786281828445762443e-02,2.400000000000000000e+01
3.645440899243704536e+01,1.800000000000000000e+01,2.161470297192251877e+01,3.400000000000000000e+01
2.686749358661424480e+01,2.000000000000000000e+01,1.752964838376570711e+01,3.600000000000000000e+01
1.942693067660927753e+01,3.300000000000000000e+01,1.631044911381858142e+01,5.100000000000000000e+01
8.985992774209305978e+00,3.700000000000000000e+01,1.118675692585897608e+01,5.800000000000000000e+01
2.163708800239271213e+01,1.500000000000000000e+01,2.896072566409802107e+01,4.400000000000000000e+01
7.668487122090905217e+00,2.400000000000000000e+01,2.694858185594215527e+01,3.400000000000000000e+01
2.548102406113941143e+01,1.300000000000000000e+01,1.149955824272888094e+01,3.400000000000000000e+01
1.025250828593467034e+01,4.900000000000000000e+01,1.624916993087976991e+01,3.100000000000000000e+01
1.681842613071783532e+01,3.100000000000000000e+01,1.480713361535990202e-01,5.600000000000000000e+01
3.247014718904281949e+01,4.000000000000000000e+00,1.297214439150182841e+01,4.000000000000000000e+01
1.355770150044255384e+00,4.300000000000000000e+01,4.872709830434458667e+01,2.900000000000000000e+01
8.490295540412162723e+00,2.200000000000000000e+01,3.881345600820937847e+01,2.100000000000000000e+01
3.291881056605394917e+01,1.400000000000000000e+01,1.160367248283306019e+01,4.700000000000000000e+01
4.261283607009362839e+01,1.700000000000000000e+01,5.477121058124101438e+00,4.300000000000000000e+01
4.119419963800385887e+00,2.400000000000000000e+01,3.404434096923437636e+01,3.400000000000000000e+01
4.303930825671132965e+01,9.000000000000000000e+00,3.159485931733956221e+01,3.600000000000000000e+01
5.750795437031697155e+00,2.900000000000000000e+01,4.097129647519566475e+01,3.300000000000000000e+01
1.092693357238627705e+00,3.000000000000000000e+01,4.639443235915599217e+01,3.300000000000000000e+01
5.326100390756227654e+00,5.000000000000000000e+01,4.899549309592327972e+01,4.500000000000000000e+01
4.190294287869897971e+01,1.200000000000000000e+01,3.215162608415186440e+01,4.700000000000000000e+01
5.061956350897856005e+00,2.600000000000000000e+01,1.319291962326704137e+01,2.300000000000000000e+01
2.299489711371551692e+01,1.500000000000000000e+01,5.990871341587733490e+00,4.600000000000000000e+01
4.826339011531282353e+01,5.000000000000000000e+00,3.228117210343221188e+01,3.600000000000000000e+01
1.616810865875322278e+01,2.600000000000000000e+01,2.265179804125708785e+01,3.300000000000000000e+01
2.030292746161910244e+00,4.100000000000000000e+01,3.201630192789095553e+00,3.800000000000000000e+01
1.454186264141099727e+01,3.000000000000000000e+01,2.168003673770710904e+01,3.100000000000000000e+01
3.513395050631010008e+01,7.000000000000000000e+00,4.988743184752464543e+01,4.500000000000000000e+01
9.035202327466418382e+00,2.700000000000000000e+01,4.250438971009427291e+01,4.100000000000000000e+01
3.510346265884071215e+01,1.600000000000000000e+01,2.994132565614188124e+01,3.200000000000000000e+01
3.280816353278326325e+00,1.800000000000000000e+01,3.864834957560847606e+00,4.700000000000000000e+01
2.555709087787370137e+01,2.100000000000000000e+01,2.144979033901051046e+00,3.400000000000000000e+01
2.238579202272924462e+01,2.300000000000000000e+01,2.297254381530907708e+01,2.900000000000000000e+01
7.671326858612436794e+00,5.100000000000000000e+01,4.683420318009856587e+00,4.000000000000000000e+01
3.467747020858404028e+01,1.200000000000000000e+01,3.425548989805864153e+01,5.100000000000000000e+01
2.506900392113720244e+01,1.900000000000000000e+01,4.502405812791435835e+01,3.600000000000000000e+01
6.404090938384998211e+00,3.400000000000000000e+01,8.446907244275603688e+00,3.200000000000000000e+01
3.129295796604709778e+01,1.600000000000000000e+01,4.010710647393190698e+01,5.300000000000000000e+01
1.377895940096944827e+01,2.000000000000000000e+01,3.224091494638960853e+01,3.800000000000000000e+01
3.372102360350952210e+01,1.400000000000000000e+01,3.452722861281871758e+01,2.100000000000000000e+01
2.996841899736489978e+01,1.600000000000000000e+01,4.443424733505663227e+01,3.600000000000000000e+01
6.059624234180970959e+00,2.200000000000000000e+01,4.752208550266323606e+00,4.800000000000000000e+01
2.623051859870118108e+01,1.100000000000000000e+01,4.125233383300817280e+01,2.800000000000000000e+01
1.790653783865177218e+01,4.800000000000000000e+01,6.680276750693203702e+00,5.000000000000000000e+01
4.914145557423360344e+01,6.000000000000000000e+00,4.860487348490281079e+01,3.800000000000000000e+01
4.218366091159876419e+01,1.500000000000000000e+01,4.215334713660732291e+01,3.300000000000000000e+01
4.795020613470735071e+01,8.000000000000000000e+00,1.258074479079773766e+01,6.200000000000000000e+01
4.662410513084440566e+01,7.000000000000000000e+00,5.815712156659436083e+00,3.700000000000000000e+01
1.679283884155439210e+01,2.000000000000000000e+01,1.829922884993404608e+01,2.200000000000000000e+01
3.033108453991066966e+01,1.200000000000000000e+01,8.138716140020019196e+00,3.100000000000000000e+01
3.468147987260052645e+01,1.500000000000000000e+01,2.743919824382636818e+01,3.900000000000000000e+01
2.027344633548007380e+01,2.500000000000000000e+01,3.811971369286150946e+01,2.700000000000000000e+01
2.602491696007969146e+00,3.000000000000000000e+01,4.956285009068905900e+00,4.000000000000000000e+01
6.161985715988915757e+00,4.100000000000000000e+01,2.212715063836724383e+01,3.100000000000000000e+01
2.896936414736386212e+01,1.900000000000000000e+01,1.568389626042945295e+01,3.900000000000000000e+01
1.858376807232158257e+01,3.600000000000000000e+01,4.312874023287701419e+01,5.000000000000000000e+01
2.927016801351101094e+00,3.300000000000000000e+01,1.123611189694883095e+01,3.300000000000000000e+01
7.895626418821066750e+00,3.100000000000000000e+01,3.544975962667755454e+01,2.500000000000000000e+01
3.608712790974226436e+01,1.300000000000000000e+01,1.847833824500745337e+01,4.000000000000000000e+01
2.892296696649065968e+00,2.000000000000000000e+01,4.720890553946639301e+01,5.300000000000000000e+01
3.580951643467689127e+00,4.600000000000000000e+01,2.241457789142626922e+01,4.000000000000000000e+01
1.331623264119674488e+01,2.800000000000000000e+01,1.677965255578943626e+01,3.200000000000000000e+01
2.794562629433116996e+01,1.300000000000000000e+01,2.656692399922825487e+01,4.900000000000000000e+01
4.033339307969718845e+01,1.000000000000000000e+01,3.856376263240351676e+01,4.000000000000000000e+01
3.356997531660495326e+01,1.800000000000000000e+01,4.638053294993154196e+01,3.300000000000000000e+01
1.414532488589945736e+01,3.200000000000000000e+01,2.166237972157492209e+01,5.600000000000000000e+01
9.479498740573877313e+00,2.000000000000000000e+01,2.311098815123791006e+00,3.900000000000000000e+01
1.515392955489369697e+01,3.200000000000000000e+01,4.813887494064454842e+01,4.100000000000000000e+01
3.175747163907061221e+01,1.600000000000000000e+01,5.036783585250503847e-02,4.000000000000000000e+01
1.671226846527140708e+00,2.900000000000000000e+01,4.877860074454260797e+01,5.900000000000000000e+01
2.773280340830510582e+01,1.900000000000000000e+01,2.689692043510674324e+01,4.100000000000000000e+01
4.900651780673034352e+01,3.000000000000000000e+00,6.271888997221974904e+00,4.200000000000000000e+01
4.800032097885904392e+01,5.000000000000000000e+00,1.885282455759784881e+01,3.500000000000000000e+01
2.866136286459138915e+01,2.000000000000000000e+01,1.221383691276520800e+01,3.500000000000000000e+01
2.778102547961232105e+01,1.100000000000000000e+01,3.839296728013499660e+01,2.700000000000000000e+01
1.590655499713647991e+01,2.600000000000000000e+01,6.221467574488492858e-01,3.400000000000000000e+01
4.583974593159521049e+01,1.100000000000000000e+01,1.061868294893735154e+01,3.800000000000000000e+01
3.893445981140464252e+00,3.000000000000000000e+01,1.545868366818929829e+01,5.600000000000000000e+01
2.208385730770834332e+00,2.700000000000000000e+01,2.211161454664302184e+01,5.100000000000000000e+01
3.190421389063624602e+00,4.400000000000000000e+01,3.070497638015910979e+01,4.900000000000000000e+01
3.922469430113621769e+01,1.400000000000000000e+01,4.899350003928850583e+01,2.900000000000000000e+01
3.035057317089730944e+01,1.400000000000000000e+01,2.018962116728617673e+01,2.800000000000000000e+01
1.271364788847351157e+00,3.400000000000000000e+01,4.175580361963771026e+01,3.700000000000000000e+01
1.724360587275224432e+01,3.400000000000000000e+01,1.751204179827825413e+01,4.500000000000000000e+01
7.980672208144101276e+00,3.900000000000000000e+01,2.444587605697623545e+01,4.300000000000000000e+01
3.586814779685298760e+01,1.600000000000000000e+01,3.458409418029957294e+01,3.200000000000000000e+01
2.920054247646073264e+01,2.400000000000000000e+01,3.907377576781345851e+01,6.200000000000000000e+01
5.794058899826037390e+00,4.000000000000000000e+01,3.679319185740366294e+01,4.200000000000000000e+01
4.942915642281886512e-01,3.700000000000000000e+01,4.311352081990689555e+01,3.300000000000000000e+01
2.086782378690510598e+01,2.000000000000000000e+01,4.718667357596253709e+01,4.500000000000000000e+01
2.707430279766654024e+01,1.900000000000000000e+01,4.580724827498600860e+01,4.500000000000000000e+01
4.186684087607250859e+01,1.100000000000000000e+01,3.099753192985222938e+01,3.800000000000000000e+01
3.379849267522372358e+00,5.000000000000000000e+01,4.677934576045268500e+01,3.600000000000000000e+01
4.435276327392114837e+01,8.000000000000000000e+00,2.529075790685030256e+01,2.700000000000000000e+01
4.465412442920126779e+01,5.000000000000000000e+00,2.285687708770620574e+01,4.900000000000000000e+01
4.610202059242196526e+01,8.000000000000000000e+00,3.736633294874839351e+01,4.300000000000000000e+01
3.188532604597920184e+01,1.100000000000000000e+01,1.666542288956976847e+01,3.600000000000000000e+01
4.354442051962443827e+01,5.000000000000000000e+00,2.855666002915713264e+00,3.300000000000000000e+01
3.394851396218076900e+01,9.000000000000000000e+00,6.408386541427413263e+00,3.900000000000000000e+01
7.268671392329107306e+00,2.800000000000000000e+01,2.712145735906290511e+01,5.500000000000000000e+01
4.466715004239381415e+01,8.000000000000000000e+00,1.469188873060623912e+01,4.400000000000000000e+01
3.772922114463362675e+01,1.200000000000000000e+01,1.456718840219139999e+01,3.100000000000000000e+01
1.559642244644103926e+01,2.900000000000000000e+01,3.433552167141588995e+01,4.700000000000000000e+01
2.186185582507770420e+01,1.000000000000000000e+01,4.395354614881657085e+01,3.700000000000000000e+01
4.062487803249019436e+01,1.100000000000000000e+01,2.847749030422093242e+01,4.200000000000000000e+01
1.319334225863137888e+01,3.800000000000000000e+01,3.095886498659661257e+00,3.000000000000000000e+01
1.125125260952820661e+01,2.800000000000000000e+01,2.489861999732834263e+01,3.300000000000000000e+01
2.671512157728820469e+01,1.500000000000000000e+01,2.576739059170220969e+01,4.000000000000000000e+01
3.758320112278870084e+01,1.100000000000000000e+01,3.417525811741565178e+01,2.600000000000000000e+01
3.664129235570649712e+01,1.400000000000000000e+01,1.158147005097411864e+01,4.400000000000000000e+01
4.750233511648277585e+01,1.100000000000000000e+01,3.382111049625395083e+01,1.500000000000000000e+01
3.669135585368196217e+01,1.000000000000000000e+01,3.621269935534994033e+01,6.600000000000000000e+01
9.332968164449173543e+00,3.000000000000000000e+01,1.601493937380280386e+01,3.400000000000000000e+01
4.673402063344322954e-01,4.500000000000000000e+01,2.720096222041812339e+00,4.500000000000000000e+01
2.496743522456166176e+01,1.700000000000000000e+01,5.428850889201664032e+00,3.000000000000000000e+01
3.184525517013106111e+01,1.800000000000000000e+01,4.485699621002719084e+01,2.900000000000000000e+01
3.731049556052544602e+01,1.500000000000000000e+01,4.989491403903711131e+01,4.500000000000000000e+01
4.833665603073606576e+01,9.000000000000000000e+00,1.039532393745340499e+01,3.700000000000000000e+01
1.998138976083392393e+01,2.700000000000000000e+01,4.455680817720021025e+01,4.400000000000000000e+01
4.805318038426358385e+01,6.000000000000000000e+00,5.715412561157728888e+00,2.600000000000000000e+01
3.889467678727478273e+01,9.000000000000000000e+00,3.769053096514869594e+01,3.000000000000000000e+01
1.721788680213975908e+01,2.700000000000000000e+01,1.317738362198961255e+01,4.700000000000000000e+01
2.159173324861050247e+01,2.900000000000000000e+01,3.661027344973850717e+01,3.900000000000000000e+01
4.017568091130328156e+01,1.200000000000000000e+01,5.072233234613321429e+00,3.600000000000000000e+01
4.249440021748058882e+01,1.100000000000000000e+01,4.974071405939617563e+01,3.200000000000000000e+01
4.183024301494175923e+00,2.800000000000000000e+01,3.183728402019645642e+01,5.000000000000000000e+01
4.355791167153210353e+01,1.000000000000000000e+01,2.744603279323731826e+01,4.600000000000000000e+01
2.868877468460429014e-02,3.700000000000000000e+01,4.395300099575627506e+00,4.300000000000000000e+01
3.617772189533135219e+01,1.200000000000000000e+01,9.390714344062423891e+00,3.400000000000000000e+01
1.579295190901233070e+01,2.300000000000000000e+01,2.526251616589684090e+01,3.000000000000000000e+01
4.824566140883588616e+01,6.000000000000000000e+00,2.433483854230011900e+00,4.900000000000000000e+01
3.453497934470961539e+00,4.300000000000000000e+01,2.361680419837524170e+01,3.100000000000000000e+01
2.682440135031313133e+01,1.200000000000000000e+01,4.071390227249538185e+01,4.100000000000000000e+01
3.201573917205027442e+01,1.300000000000000000e+01,1.229606225928126051e+01,4.100000000000000000e+01
4.939554064707718517e+00,3.900000000000000000e+01,4.789041294309037511e+01,2.000000000000000000e+01
4.010164232871407108e+01,1.200000000000000000e+01,4.799848740108473066e+01,4.600000000000000000e+01
9.583735772756396543e-01,3.400000000000000000e+01,2.616075760163879593e+01,4.000000000000000000e+01
4.596060941934867117e+01,9.000000000000000000e+00,3.171012615590830208e+01,4.200000000000000000e+01
2.773231586862853248e+01,2.900000000000000000e+01,1.232125087263669094e+00,3.400000000000000000e+01
4.144076774901846960e+01,5.000000000000000000e+00,2.540850262109099944e+01,3.300000000000000000e+01
2.750703199110919783e+01,2.300000000000000000e+01,2.764494375913810842e+01,5.300000000000000000e+01
